ID,Urne,QR-Code,Categorie,1 - Amenager et equiper les residences sociales,2 - Equiper les associations d alimentation durable,3 - Restaurer la Maison de l Air pour les habitantes et habitants !,4 - Securiser la voirie et apaiser la circulation,5 - Amenager des espaces publics verdoyants pour le 20e,6 - Embellir nos parcs et jardins,7 - Des projets educatifs pour le 20e,8 - Des projets pour la jeunesse du 20e,9 - Renovations energetiques pour les ecoles de la rue Le Vau et la creche collective 8 rue des Lyanes,10 - Embellir le 20e avec des fresques et de la vegetalisation,11 - Poursuivre la restauration de La Fleche d Or : un projet sur les rails !,Nombre de mentions,Mention 1,Mention 2,Mention 3,Mention 4,Pas de Mention
56511,U20-023,2022AR20A,Valide,novote,novote,novote,1,novote,novote,1,1,1,novote,novote,4,4,0,0,0,7
56515,U20-017,2022AR20A,Valide,1,1,1,1,1,1,1,1,1,1,1,11,11,0,0,0,0
56522,U20-024,2022AR20A,Valide,1,3,4,3,1,1,3,3,3,1,1,11,5,0,5,1,0
56524,U20-023,2022AR20B,Valide,2,2,2,1,1,2,1,1,2,2,2,11,4,7,0,0,0
56536,U20-099,2022AR20B,Valide,2,2,2,2,1,2,2,3,2,2,1,11,2,8,1,0,0
56544,U20-017,2022AR20A,Valide,2,2,novote,novote,novote,novote,2,2,novote,1,novote,5,1,4,0,0,6
56560,U20-005,2022AR20A,Nul,novote,novote,novote,novote,1 2,1 2,novote,novote,novote,1 2,1 2,0,0,0,0,0,7
56572,U20-005,2022AR20A,Valide,2,2,1,1,1,2,2,2,novote,2,3,10,3,6,1,0,1
56574,U20-017,2022AR20B,Valide,1,1,1,1,1,1,1,1,1,1,1,11,11,0,0,0,0
56577,U20-099,2022AR20A,Valide,1,1,1,novote,1,novote,1,1,novote,novote,novote,6,6,0,0,0,5
56579,U20-023,2022AR20B,Valide,1,novote,1,1,novote,1,novote,novote,1,novote,novote,5,5,0,0,0,6
56581,U20-002,2022AR20B,Valide,1,1,1,1,1,1,1,1,novote,1,1,10,10,0,0,0,1
56588,U20-099,2022AR20B,Nul,2,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,2,1,1,0,0,9
56593,U20-023,2022AR20A,Valide,1,2,2,3,2,2,1,2,novote,2,2,10,2,7,1,0,1
56603,U20-023,2022AR20A,Valide,1,1,1,1,1,1,1,1,1,2,1,11,10,1,0,0,0
56604,U20-002,2022AR20A,Valide,2,1,1,3,2,3,1,3,2,3,2,11,3,4,4,0,0
56605,U20-023,2022AR20A,Valide,1,2,3,3,1,1,1,1,1,2,2,11,6,3,2,0,0
56612,U20-099,2022AR20A,Valide,novote,novote,1,novote,2,novote,3,3,3,2,1,7,2,2,3,0,4
56618,U20-023,2022AR20B,Valide,1,novote,novote,1,novote,1,novote,1,1,novote,novote,5,5,0,0,0,6
56619,U20-017,2022AR20A,Valide,2,2,2,2,2,2,2,2,2,2,2,11,0,11,0,0,0
56621,U20-024,2022AR20A,Valide,1,1,2,1,1,1,1,2,2,1,1,11,8,3,0,0,0
56624,U20-099,2022AR20A,Valide,novote,1,novote,2,1,3,2,3,novote,1,3,8,3,2,3,0,3
56630,U20-017,2022AR20B,Valide,2,2,2,2,3,2,2,2,2,2,3,11,0,9,2,0,0
56638,U20-099,2022AR20A,Valide,1,1,novote,2,1,1,1,1,1,3,3,10,7,1,2,0,1
56644,U20-017,2022AR20A,Valide,1,1,3,2,1,3,1,1,1,3,3,11,6,1,4,0,0
56648,U20-023,2022AR20B,Valide,1,novote,1,novote,1,novote,novote,novote,1,novote,1,5,5,0,0,0,6
56649,U20-099,2022AR20A,Valide,1,1,3,3,2,2,1,1,2,1,3,11,5,3,3,0,0
56651,U20-023,2022AR20A,Valide,1,1,1,novote,novote,novote,novote,novote,novote,novote,1,4,4,0,0,0,7
56658,U20-023,2022AR20B,Valide,novote,novote,novote,1,3,novote,novote,3,3,2,3,6,1,1,4,0,5
56661,U20-002,2022AR20A,Valide,2,3,2,4,2,2,3,1,2,3,4,11,1,5,3,2,0
56672,U20-099,2022AR20A,Valide,novote,2,2,4,novote,novote,novote,novote,novote,novote,1,4,1,2,0,1,7
56674,U20-023,2022AR20A,Valide,1,1,novote,1,1,1,1,novote,novote,novote,novote,6,6,0,0,0,5
56675,U20-023,2022AR20A,Valide,novote,novote,1,1,novote,novote,novote,2,1,2,novote,5,3,2,0,0,6
56682,U20-023,2022AR20A,Valide,3,2,4,novote,2,2,2,3,4,2,2,10,0,6,2,2,1
56684,U20-002,2022AR20A,Valide,1,novote,4,novote,4,4,4,4,4,4,4,9,1,0,0,8,2
56689,U20-099,2022AR20B,Valide,1,1,novote,novote,novote,novote,1,novote,1,novote,1,5,5,0,0,0,6
56697,U20-023,2022AR20A,Valide,novote,novote,2,2,1,1,2,1,2,1,novote,8,4,4,0,0,3
56698,U20-017,2022AR20A,Nul,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,1,2,2,0,0,0,9
56699,U20-099,2022AR20B,Valide,novote,novote,novote,1,1,novote,novote,1,novote,1,1,5,5,0,0,0,6
56709,U20-099,2022AR20A,Valide,novote,novote,novote,novote,novote,1,1,1,1,novote,novote,4,4,0,0,0,7
56723,U20-017,2022AR20A,Valide,1,1,novote,novote,novote,novote,2,2,novote,novote,novote,4,2,2,0,0,7
56727,U20-023,2022AR20A,Valide,novote,3,1,2,1,3,1,novote,1,1,2,9,5,2,2,0,2
56732,U20-099,2022AR20A,Valide,novote,novote,1,4,novote,novote,novote,1,novote,novote,1,4,3,0,0,1,7
56742,U20-099,2022AR20A,Valide,novote,novote,novote,2,2,novote,2,novote,2,novote,novote,4,0,4,0,0,7
56751,U20-005,2022AR20A,Valide,2,2,2,1,1,1,1,1,2,novote,novote,9,5,4,0,0,2
56755,U20-023,2022AR20A,Valide,2,2,3,2,3,3,2,novote,3,3,3,10,0,4,6,0,1
56760,U20-023,2022AR20B,Valide,3,2,3,1,1,1,3,2,1,2,3,11,4,3,4,0,0
56765,U20-017,2022AR20B,Valide,novote,novote,1,novote,1,novote,1,1,novote,novote,novote,4,4,0,0,0,7
56771,U20-017,2022AR20B,Valide,2,2,1,1,2,1,2,1,1,2,1,11,6,5,0,0,0
56783,U20-007,2022AR20B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,11
56799,U20-099,2022AR20A,Valide,novote,novote,novote,1,novote,1,novote,2,novote,novote,2,4,2,2,0,0,7
56801,U20-009,2022AR20A,Valide,2,1,2,2,2,2,1,1,2,3,1,11,4,6,1,0,0
56808,U20-023,2022AR20B,Valide,1,1,1,1,1,1,1,1,1,1,1,11,11,0,0,0,0
56825,U20-099,2022AR20A,Valide,novote,2,novote,novote,1,3,2,2,novote,2,2,7,1,5,1,0,4
56833,U20-023,2022AR20B,Valide,3,4,4,1,1,1,1,1,3,3,4,11,5,0,3,3,0
56835,U20-099,2022AR20B,Valide,1,novote,novote,1,novote,1,novote,1,novote,novote,novote,4,4,0,0,0,7
56857,U20-099,2022AR20A,Valide,1,1,1,3,1,1,1,1,1,1,1,11,10,0,1,0,0
56868,U20-099,2022AR20A,Valide,2,2,1,1,1,1,1,1,1,2,2,11,7,4,0,0,0
56884,U20-007,2022AR20A,Valide,novote,novote,4,novote,4,1,1,novote,2,novote,novote,5,2,1,0,2,6
56891,U20-017,2022AR20A,Valide,1,2,2,1,1,2,3,2,2,1,1,11,5,5,1,0,0
56903,U20-024,2022AR20A,Valide,1,novote,novote,novote,1,novote,novote,novote,1,novote,1,4,4,0,0,0,7
56924,U20-017,2022AR20B,Valide,2,2,1,2,1,1,1,1,1,1,2,11,7,4,0,0,0
56926,U20-099,2022AR20A,Valide,1,novote,novote,3,1,3,1,1,1,2,3,9,5,1,3,0,2
56927,U20-022,2022AR20A,Valide,1,novote,novote,novote,novote,2,novote,2,novote,2,novote,4,1,3,0,0,7
56934,U20-023,2022AR20A,Valide,novote,novote,novote,1,novote,novote,1,1,1,novote,novote,4,4,0,0,0,7
56946,U20-017,2022AR20A,Blanc,1 2,1 2,novote,1 2,1,1 2,novote,novote,novote,novote,novote,1,1,0,0,0,6
56948,U20-007,2022AR20A,Nul,1,novote,novote,novote,1,novote,1,novote,novote,novote,novote,3,3,0,0,0,8
56950,U20-099,2022AR20B,Nul,1,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,2,2,0,0,0,9
56961,U20-099,2022AR20B,Valide,2,2,2,1,2,2,2,2,2,1,1,11,3,8,0,0,0
56978,U20-002,2022AR20B,Valide,novote,novote,novote,novote,4,novote,4,novote,4,novote,1,4,1,0,0,3,7
56983,U20-023,2022AR20A,Nul,novote,1,1,novote,novote,novote,1,novote,novote,novote,novote,3,3,0,0,0,8
56987,U20-017,2022AR20A,Valide,1,1,1,1,1,1,1,1,1,1,1,11,11,0,0,0,0
56994,U20-023,2022AR20B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,11
57005,U20-023,2022AR20A,Valide,3,2,3,1,2,2,1,2,2,4,3,11,2,5,3,1,0
57017,U20-017,2022AR20A,Blanc,1 2,1 2,novote,1 2,1 2,1 2,novote,novote,novote,novote,novote,0,0,0,0,0,6
57021,U20-023,2022AR20A,Valide,2,1,novote,novote,novote,novote,novote,1,novote,novote,1,4,3,1,0,0,7
57022,U20-024,2022AR20B,Valide,1,2,2,3,1,1,2,1,2,1,2,11,5,5,1,0,0
57032,U20-023,2022AR20B,Valide,1,1,3,3,2,1,1,1,2,1,1,11,7,2,2,0,0
57049,U20-017,2022AR20B,Valide,1,1,1,1,1,1,1,1,1,1,2,11,10,1,0,0,0
57054,U20-023,2022AR20A,Valide,2,1,2,2,1,1,1,2,1,3,2,11,5,5,1,0,0
57063,U20-099,2022AR20A,Valide,2,1,1,1,2,2,2,1,novote,1,2,10,5,5,0,0,1
57065,U20-023,2022AR20B,Valide,2,2,3,2,2,2,1,1,2,2,3,11,2,7,2,0,0
57068,U20-022,2022AR20A,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,11
57074,U20-099,2022AR20B,Nul,novote,2,novote,novote,novote,2,novote,novote,2,novote,novote,3,0,3,0,0,8
57076,U20-023,2022AR20A,Valide,1,1,4,3,3,2,1,1,2,4,3,11,4,2,3,2,0
57083,U20-017,2022AR20A,Valide,novote,novote,novote,1,novote,novote,1,1,novote,1,novote,4,4,0,0,0,7
57085,U20-099,2022AR20A,Valide,1,1,1,1,1,1,1,1,1,1,1,11,11,0,0,0,0
57091,U20-023,2022AR20A,Valide,4,4,novote,4,4,4,4,3,4,4,4,10,0,0,1,9,1
57094,U20-017,2022AR20A,Valide,novote,2,2,novote,novote,novote,novote,2,novote,novote,1,4,1,3,0,0,7
57106,U20-017,2022AR20A,Valide,2,1,1,2,2,3,2,1,3,2,1,11,4,5,2,0,0
57107,U20-099,2022AR20A,Valide,1,1,3,2,1,2,novote,1,1,3,3,10,5,2,3,0,1
57118,U20-099,2022AR20A,Valide,novote,3,1,novote,novote,novote,2,1,novote,novote,novote,4,2,1,1,0,7
57131,U20-022,2022AR20A,Valide,novote,1,novote,3,novote,3,novote,2,novote,novote,novote,4,1,1,2,0,7
57140,U20-023,2022AR20A,Valide,3,3,3,2,2,2,3,3,3,2,2,11,0,5,6,0,0
57144,U20-002,2022AR20B,Valide,1,2,3,1,2,3,1,1,2,2,2,11,4,5,2,0,0
57150,U20-023,2022AR20B,Valide,1,1,novote,novote,novote,1,novote,1,novote,novote,novote,4,4,0,0,0,7
57151,U20-099,2022AR20A,Valide,novote,novote,novote,novote,novote,1,1,novote,novote,1,1,4,4,0,0,0,7
57161,U20-023,2022AR20B,Valide,2,3,4,3,3,2,2,3,1,2,3,11,1,4,5,1,0
57164,U20-024,2022AR20A,Valide,2,4,4,1,1,1,2,1,2,4,1,11,5,3,0,3,0
57174,U20-099,2022AR20A,Valide,1,novote,novote,novote,novote,novote,1,1,novote,1,novote,4,4,0,0,0,7
57177,U20-023,2022AR20B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,11
57180,U20-017,2022AR20B,Valide,3,3,3,3,3,3,3,3,3,3,3,11,0,0,11,0,0
57190,U20-023,2022AR20A,Valide,novote,novote,novote,2,2,novote,2,2,novote,novote,2,5,0,5,0,0,6
57201,U20-023,2022AR20A,Valide,4,1,2,1,1,1,1,2,1,1,1,11,8,2,0,1,0
57202,U20-017,2022AR20B,Valide,1,novote,novote,novote,novote,1,novote,1,novote,1,novote,4,4,0,0,0,7
57208,U20-099,2022AR20B,Valide,novote,novote,novote,1,1,2,1,1,1,1,1,8,7,1,0,0,3
57212,U20-023,2022AR20B,Nul,1,2,novote,2,novote,1,1,1,1 2,2,1,8,5,3,0,0,2
57214,U20-017,2022AR20B,Valide,1,1,2,4,1,3,2,2,1,4,1,11,5,3,1,2,0
57223,U20-023,2022AR20A,Nul,1 2,1,novote,novote,novote,novote,novote,1,novote,novote,1 2,2,2,0,0,0,7
57225,U20-017,2022AR20A,Valide,4,3,1,1,1,1,1,1,2,1,1,11,8,1,1,1,0
57235,U20-023,2022AR20B,Nul,1,novote,novote,novote,novote,novote,novote,novote,novote,novote,2,2,1,1,0,0,9
57237,U20-017,2022AR20A,Valide,4,2,4,2,2,2,4,4,2,2,4,11,0,6,0,5,0
57254,U20-099,2022AR20B,Valide,2,1,2,1,2,3,2,2,novote,3,novote,9,2,5,2,0,2
57257,U20-023,2022AR20A,Valide,1,1,1,2,1,1,1,1,1,1,1,11,10,1,0,0,0
57271,U20-017,2022AR20B,Valide,novote,novote,novote,novote,novote,novote,1,1,1,2,1,5,4,1,0,0,6
57274,U20-099,2022AR20A,Valide,1,1,4,novote,4,novote,1,1,novote,4,novote,7,4,0,0,3,4
57285,U20-099,2022AR20A,Valide,3,3,3,3,3,novote,3,3,3,3,3,10,0,0,10,0,1
57290,U20-023,2022AR20A,Valide,novote,2,novote,novote,novote,novote,2,2,2,novote,novote,4,0,4,0,0,7
57295,U20-009,2022AR20B,Nul,1,novote,novote,3,novote,novote,novote,novote,novote,novote,novote,2,1,0,1,0,9
57299,U20-023,2022AR20A,Valide,1,1,1,1,1,2,1,1,2,novote,novote,9,7,2,0,0,2
57304,U20-017,2022AR20A,Valide,2,2,2,2,2,2,2,2,2,2,2,11,0,11,0,0,0
57306,U20-005,2022AR20A,Nul,2,1,2 3,3,1,3 4,2,1,3,3,3,9,3,2,4,0,0
57317,U20-007,2022AR20B,Valide,1,1,2,2,2,2,3,2,1,2,2,11,3,7,1,0,0
57324,U20-099,2022AR20A,Valide,1,1,1,2,1,1,1,2,2,2,1,11,7,4,0,0,0
57328,U20-005,2022AR20A,Valide,1,2,2,1,1,1,2,1,2,2,novote,10,5,5,0,0,1
57330,U20-024,2022AR20A,Valide,1,1,1,1,1,1,1,1,1,1,1,11,11,0,0,0,0
57341,U20-023,2022AR20A,Valide,2,2,novote,novote,1,novote,2,2,novote,novote,2,6,1,5,0,0,5
57348,U20-017,2022AR20A,Valide,novote,1,1,novote,1,novote,novote,novote,novote,novote,1,4,4,0,0,0,7
57352,U20-099,2022AR20A,Valide,1,1,1,1,1,1,1,1,1,1,1,11,11,0,0,0,0
57353,U20-017,2022AR20A,Valide,1,1,2,1,1,1,1,1,1,1,3,11,9,1,1,0,0
57362,U20-099,2022AR20A,Nul,1 2,1 2,1 2,1,1 2,1 2,2,1,novote,novote,1,4,3,1,0,0,2
57388,U20-017,2022AR20A,Valide,1,1,1,1,1,1,1,1,1,1,1,11,11,0,0,0,0
57391,U20-099,2022AR20B,Valide,2,2,3,1,2,2,1,1,2,1,1,11,5,5,1,0,0
57402,U20-099,2022AR20B,Blanc,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,novote,0,0,0,0,0,11
57405,U20-007,2022AR20B,Valide,novote,1,novote,1,novote,1,novote,1,1,1,novote,6,6,0,0,0,5
57413,U20-099,2022AR20A,Valide,novote,novote,novote,1,1,1,1,1,novote,novote,novote,5,5,0,0,0,6
57417,U20-017,2022AR20B,Valide,1,1,1,1,1,1,1,1,1,1,1,11,11,0,0,0,0
57421,U20-024,2022AR20A,Valide,1,3,1,1,1,1,1,1,1,1,1,11,10,0,1,0,0
57431,U20-023,2022AR20B,Valide,1,1,novote,novote,novote,novote,novote,1,novote,novote,1,4,4,0,0,0,7
57442,U20-024,2022AR20A,Valide,novote,novote,novote,1,1,novote,novote,1,novote,1,1,5,5,0,0,0,6
57449,U20-017,2022AR20A,Valide,2,1,3,1,2,1,1,1,2,1,2,11,6,4,1,0,0
57450,U20-099,2022AR20B,Nul,novote,3,novote,novote,novote,novote,novote,novote,novote,novote,novote,1,0,0,1,0,10
57455,U20-023,2022AR20A,Valide,1,2,3,1,2,2,1,1,1,4,2,11,5,4,1,1,0
57468,U20-017,2022AR20A,Valide,1,1,3,3,1,2,1,1,2,2,2,11,5,4,2,0,0
57474,U20-007,2022AR20A,Valide,1,1,1,1,1,1,1,1,1,1,1,11,11,0,0,0,0
57475,U20-023,2022AR20A,Valide,1,1,1,4,3,3,1,1,1,3,3,11,6,0,4,1,0
57481,U75-002,2022AR20A,Valide,3,3,3,2,2,3,3,3,3,3,1,11,1,2,8,0,0
57486,U20-023,2022AR20A,Valide,2,1,1,1,1,1,1,1,novote,1,1,10,9,1,0,0,1
57487,U20-017,2022AR20A,Valide,1,2,1,4,4,3,1,1,2,novote,1,10,5,2,1,2,1
57497,U20-023,2022AR20A,Valide,1,1,novote,novote,novote,novote,1,1,novote,novote,novote,4,4,0,0,0,7
57499,U20-017,2022AR20B,Valide,1,1,1,1,1,1,1,1,1,1,1,11,11,0,0,0,0
57504,U20-099,2022AR20A,Valide,1,1,2,1,1,2,2,2,3,1,3,11,5,4,2,0,0
57514,U75-002,2022AR20A,Valide,1,2,1,2,1,2,1,1,3,2,1,11,6,4,1,0,0
57515,U20-099,2022AR20A,Valide,novote,novote,novote,1,1,novote,1,novote,novote,1,novote,4,4,0,0,0,7
57518,U20-023,2022AR20A,Valide,4,2,2,3,4,2,2,2,2,4,1,11,1,6,1,3,0
57523,U20-017,2022AR20A,Valide,novote,1,1,1,novote,1,novote,novote,novote,novote,1,5,5,0,0,0,6
57538,U20-099,2022AR20A,Valide,1,1,3,1,1,4,3,4,2,1,1,11,6,1,2,2,0
57541,U20-023,2022AR20B,Valide,1,1,1,1,3,2,1,1,1,1,2,11,8,2,1,0,0
57560,U20-023,2022AR20A,Valide,1,novote,novote,novote,novote,1,novote,novote,novote,2,1,4,3,1,0,0,7
57571,U20-099,2022AR20B,Valide,2,2,2,2,2,2,3,3,novote,3,2,10,0,7,3,0,1
57572,U20-023,2022AR20A,Valide,3,novote,2,2,1,1,2,2,1,1,2,10,4,5,1,0,1
57582,U20-023,2022AR20A,Nul,2,2,4,3 4,3,2,4,4,4,1,1,10,2,3,1,4,0
57589,U20-024,2022AR20A,Valide,3,novote,novote,1,1,novote,4,novote,novote,1,4,6,3,0,1,2,5
57591,U20-023,2022AR20B,Valide,1,1,2,1,1,1,1,1,1,2,2,11,8,3,0,0,0
57592,U20-017,2022AR20B,Valide,2,2,2,1,2,1,3,2,1,1,2,11,4,6,1,0,0
57601,U20-002,2022AR20B,Valide,1,1,2,1,1,2,1,1,1,1,1,11,9,2,0,0,0
57607,U20-099,2022AR20B,Valide,4,4,1,4,4,4,1,1,4,novote,1,10,4,0,0,6,1
57620,U20-099,2022AR20A,Valide,1,1,1,1,2,2,1,1,2,2,3,11,6,4,1,0,0
57625,U20-023,2022AR20B,Valide,1,3,3,1,1,1,1,1,2,1,2,11,7,2,2,0,0
57632,U20-099,2022AR20A,Valide,1,1,2,1,1,1,2,2,3,2,3,11,5,4,2,0,0
57634,U20-024,2022AR20A,Valide,1,1,1,1,1,1,1,1,1,1,1,11,11,0,0,0,0
57643,U20-099,2022AR20A,Valide,2,2,2,1,1,2,2,2,2,1,2,11,3,8,0,0,0
57644,U20-023,2022AR20B,Valide,1,novote,1,novote,novote,novote,1,1,1,1,1,7,7,0,0,0,4
57645,U20-007,2022AR20B,Valide,1,1,1,1,1,1,1,1,1,1,1,11,11,0,0,0,0
57647,U20-018,2022AR20A,Valide,1,1,novote,1,1,2,1,1,2,1,1,10,8,2,0,0,1
57653,U20-099,2022AR20A,Valide,1,1,1,1,1,1,novote,novote,novote,novote,novote,6,6,0,0,0,5
57655,U20-023,2022AR20B,Valide,1,novote,novote,novote,4,2,2,2,novote,novote,novote,5,1,3,0,1,6
57656,U20-018,2022AR20A,Valide,1,1,1,3,3,2,novote,novote,novote,2,1,8,4,2,2,0,3
57663,U20-099,2022AR20A,Valide,1,2,2,2,2,2,1,1,2,2,2,11,3,8,0,0,0
57668,U20-024,2022AR20A,Valide,1,1,1,1,1,1,1,1,1,novote,novote,9,9,0,0,0,2
57679,U20-024,2022AR20A,Valide,1,1,3,3,1,1,1,1,1,2,1,11,8,1,2,0,0
57686,U20-099,2022AR20A,Valide,1,1,4,4,1,1,1,1,1,4,1,11,8,0,0,3,0
57688,U20-023,2022AR20A,Valide,2,2,2,2,2,2,2,2,2,3,2,11,0,10,1,0,0
57693,U20-099,2022AR20A,Valide,1,2,3,2,1,2,1,1,2,2,3,11,4,5,2,0,0
57699,U20-023,2022AR20A,Valide,1,1,2,3,2,3,1,1,1,2,1,11,6,3,2,0,0
57702,U20-017,2022AR20B,Valide,1,1,2,2,1,1,novote,1,2,2,3,10,5,4,1,0,1
57708,U20-099,2022AR20A,Valide,1,1,3,1,1,1,1,1,2,2,2,11,7,3,1,0,0
57720,U20-002,2022AR20A,Valide,novote,1,novote,novote,novote,1,1,1,novote,novote,novote,4,4,0,0,0,7
57722,U20-023,2022AR20A,Valide,1,1,novote,1,novote,1,novote,novote,novote,novote,novote,4,4,0,0,0,7
57728,U20-099,2022AR20B,Valide,3,2,1,1,1,2,3,3,2,2,2,11,3,5,3,0,0
57729,U20-017,2022AR20A,Valide,1,novote,novote,1,1,novote,1,1,novote,novote,novote,5,5,0,0,0,6
57736,U20-099,2022AR20A,Valide,novote,novote,1,novote,1,novote,novote,novote,1,novote,1,4,4,0,0,0,7
57748,U20-099,2022AR20B,Valide,1,1,1,4,2,3,1,1,1,4,2,11,6,2,1,2,0
57764,U20-099,2022AR20A,Valide,1,1,2,3,2,3,novote,3,1,4,4,10,3,2,3,2,1
57768,U20-017,2022AR20B,Valide,novote,1,1,novote,novote,novote,novote,1,novote,novote,3,4,3,0,1,0,7
57775,U20-018,2022AR20B,Valide,1,2,1,4,1,2,1,2,2,1,novote,10,5,4,0,1,1
57778,U20-023,2022AR20B,Valide,1,2,novote,1,1,2,novote,novote,2,2,1,8,4,4,0,0,3
57779,U20-017,2022AR20A,Valide,2,2,novote,2,2,2,2,2,novote,2,3,9,0,8,1,0,2
57781,U20-099,2022AR20A,Valide,1,1,3,3,1,1,1,1,1,2,2,11,7,2,2,0,0
57789,U20-023,2022AR20A,Valide,3,1,3,1,1,1,1,1,3,novote,1,10,7,0,3,0,1
57791,U20-017,2022AR20A,Valide,novote,2,1,novote,novote,2,2,2,novote,3,1,7,2,4,1,0,4
57800,U20-099,2022AR20B,Valide,1,2,1,1,2,1,1,3,1,3,1,11,7,2,2,0,0
57809,U20-005,2022AR20B,Nul,novote,novote,novote,1,novote,novote,novote,novote,novote,novote,novote,1,1,0,0,0,10
57810,U20-099,2022AR20A,Valide,2,novote,novote,1,1,1,1,novote,2,3,3,8,4,2,2,0,3
57811,U20-017,2022AR20B,Valide,novote,1,1,novote,1,novote,novote,novote,1,novote,novote,4,4,0,0,0,7
57816,U20-005,2022AR20A,Valide,2,3,3,1,1,2,2,2,2,2,3,11,2,6,3,0,0
57823,U20-099,2022AR20B,Valide,1,1,1,1,1,1,1,1,1,1,2,11,10,1,0,0,0
57825,U20-018,2022AR20A,Valide,2,2,2,novote,novote,novote,novote,novote,novote,2,2,5,0,5,0,0,6
57834,U20-099,2022AR20B,Valide,novote,1,novote,1,1,1,novote,novote,novote,novote,novote,4,4,0,0,0,7
57844,U20-005,2022AR20A,Nul,novote,novote,novote,novote,novote,novote,novote,1,novote,novote,novote,1,1,0,0,0,10
57849,U20-017,2022AR20A,Valide,2,2,2,novote,novote,novote,2,2,2,novote,novote,6,0,6,0,0,5
57855,U20-099,2022AR20A,Valide,4,4,4,4,1,1,1,novote,4,4,1,10,4,0,0,6,1
57859,U20-024,2022AR20A,Valide,3,3,3,1,2,2,2,3,3,3,3,11,1,3,7,0,0
57860,U20-017,2022AR20B,Valide,novote,novote,novote,1,novote,novote,1,1,1,novote,novote,4,4,0,0,0,7
57868,U20-099,2022AR20A,Valide,2,novote,novote,novote,2,novote,2,2,novote,2,2,6,0,6,0,0,5
57871,U20-017,2022AR20A,Valide,2,3,3,3,1,1,1,1,3,1,1,11,6,1,4,0,0
57879,U75-003,2022AR20A,Valide,1,2,3,1,2,2,3,3,3,2,1,11,3,4,4,0,0
57880,U20-005,2022AR20A,Valide,1,1,2,2,3,3,1,2,3,2,3,11,3,4,4,0,0
57881,U20-099,2022AR20A,Valide,2,2,3,1,1,1,2,1,2,2,2,11,4,6,1,0,0
57889,U20-099,2022AR20A,Nul,novote,novote,novote,novote,novote,novote,novote,2,novote,2,novote,2,0,2,0,0,9
57903,U20-017,2022AR20A,Valide,novote,novote,1,novote,1,novote,1,novote,novote,novote,1,4,4,0,0,0,7
57912,U20-099,2022AR20B,Valide,1,2,3,3,1,1,2,1,2,2,3,11,4,4,3,0,0
57924,U20-017,2022AR20A,Valide,1,1,1,2,1,1,1,1,1,1,1,11,10,1,0,0,0
57926,U20-007,2022AR20A,Valide,1,1,1,1,1,1,1,1,1,1,1,11,11,0,0,0,0
57956,U20-099,2022AR20B,Valide,1,1,2,3,1,2,2,1,1,2,novote,10,5,4,1,0,1
57958,U20-007,2022AR20A,Valide,2,2,2,1,1,1,1,2,2,1,3,11,5,5,1,0,0
57963,U20-017,2022AR20A,Valide,1,1,2,2,2,2,novote,novote,novote,novote,novote,6,2,4,0,0,5
57970,U20-005,2022AR20A,Valide,1,3,1,2,3,1,1,2,1,3,3,11,5,2,4,0,0
57974,U20-017,2022AR20A,Valide,1,1,1,1,1,1,1,1,1,1,1,11,11,0,0,0,0
57976,U20-099,2022AR20A,Valide,4,1,1,4,3,3,4,1,4,2,2,11,3,2,2,4,0
58006,U20-017,2022AR20B,Valide,novote,1,1,1,1,1,1,1,1,1,1,10,10,0,0,0,1
58008,U75-003,2022AR20A,Valide,3,2,2,4,1,3,3,3,2,3,2,11,1,4,5,1,0
58022,U20-099,2022AR20A,Valide,3,2,1,3,1,3,2,4,2,2,3,11,2,4,4,1,0
58023,U20-017,2022AR20A,Valide,2,1,4,2,2,3,2,2,1,2,1,11,3,6,1,1,0
58025,U20-009,2022AR20A,Valide,novote,novote,novote,1,1,novote,novote,novote,novote,1,1,4,4,0,0,0,7
58033,U20-017,2022AR20A,Valide,1,1,1,4,1,3,1,1,2,3,2,11,6,2,2,1,0
58035,U20-009,2022AR20A,Nul,1,novote,novote,3,novote,novote,novote,novote,novote,novote,novote,2,1,0,1,0,9
58039,U20-099,2022AR20A,Valide,2,2,2,2,1,2,1,1,2,2,2,11,3,8,0,0,0
58062,U20-099,2022AR20B,Valide,1,novote,novote,2,1,novote,1,novote,novote,novote,novote,4,3,1,0,0,7
58069,U20-005,2022AR20B,Valide,1,1,2,2,1,1,2,2,1,1,2,11,6,5,0,0,0
58070,U20-024,2022AR20A,Valide,4,4,4,1,1,1,1,1,4,3,4,11,5,0,1,5,0
58073,U20-099,2022AR20A,Valide,2,2,2,1,1,1,1,1,1,1,2,11,7,4,0,0,0
58081,U20-005,2022AR20B,Valide,1,1,1,1,1,1,1,1,1,1,1,11,11,0,0,0,0
